ANO,RA,IDADE,GENERO,ANO_INGRESSO,FASE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,ATINGIU_PV,INDE,PEDRA,DEFASAGEM
2024,RA-1153,15,Feminino,2021,4A,5.0,8.5,9.702380952333334,8.751,5.635,8.75,9.074,,8.268876190466667,Topázio,-1
2024,RA-183,15,Feminino,2022,4A,10.0,7.5,9.249011857666666,7.917,6.26,8.25,8.372,,8.266902371533334,Topázio,0
2024,RA-199,15,Masculino,2022,4A,5.0,7.166666666666667,7.554824561666667,8.334,6.88,8.125,8.206,,7.419398245666667,Ametista,-1
2024,RA-1561,16,Masculino,2024,4A,5.0,9.0,9.174603174666666,9.585,5.0,8.0,7.734,,7.9402206349333335,Ametista,-1
2024,RA-336,15,Masculino,2021,4A,10.0,5.833333333333333,5.512100409000001,7.5,6.26,7.5,7.196,,6.834286748466667,Agata,0
2024,RA-347,14,Feminino,2021,4A,10.0,7.666666666666667,9.673046251999999,8.751,6.885,8.0,7.766,,8.384742583733333,Topázio,1
2024,RA-397,16,Feminino,2021,4A,5.0,5.666666666666667,7.885292942666666,7.918,5.63,7.625,7.398,,6.807291921866668,Agata,-2
2024,RA-338,14,Masculino,2021,4B,10.0,6.833333333333333,7.441643324,9.168,7.51,7.625,8.8375,,8.052795331466667,Topázio,0
2024,RA-392,16,Masculino,2022,4B,5.0,1.0,5.414731682,9.585,5.635,3.5,3.545,,4.3639463364,Quartzo,-1
2024,RA-352,13,Masculino,2021,4B,10.0,3.1666666666666665,4.453748006333333,8.334,6.26,6.375,6.7925,,5.9794829346,Quartzo,1
2024,RA-1562,16,Feminino,2024,4B,5.0,0.5,8.666666666666666,6.25,5.01,6.25,6.8725,,5.458833333333334,Quartzo,-2
2024,RA-367,13,Feminino,2021,4B,10.0,5.0,7.268170426,9.168,6.26,6.875,7.6275,,7.209434085200001,Ametista,1
2024,RA-1563,15,Feminino,2024,4B,5.0,7.0,8.305555555666666,8.751,7.51,7.25,8.46,,7.604211111133335,Ametista,-1
2024,RA-1564,15,Masculino,2024,4B,5.0,2.1666666666666665,4.942067736333334,8.334,6.885,5.75,5.2875,,5.0761468806000005,Quartzo,-1
2024,RA-1565,16,Masculino,2024,4B,5.0,5.5,8.102240896333333,0.0,7.51,6.375,6.0375,,5.816448179266667,Quartzo,-1
2024,RA-1566,17,Feminino,2024,4B,5.0,6.5,9.247219355666667,9.168,7.51,7.75,8.335,,7.759243871133334,Ametista,-2
2024,RA-1567,16,Feminino,2024,4B,5.0,8.166666666666666,8.771043771,8.334,7.51,7.75,8.335,,7.913942087533334,Ametista,-2
2024,RA-356,14,Masculino,2021,4B,10.0,5.333333333333333,6.656346749333334,8.334,5.635,5.25,6.5375,,6.627336016533334,Agata,1
2024,RA-1568,15,Feminino,2024,4B,5.0,8.166666666666666,7.493464052333334,9.168,7.51,8.0,8.5025,,7.8003261438000004,Ametista,-1
2024,RA-247,14,Feminino,2021,4B,10.0,4.333333333333333,8.306595365666666,0.0,6.26,7.75,8.5875,,6.646485739800001,Agata,0
2024,RA-204,15,Feminino,2021,4B,10.0,7.5,6.827094474333333,9.168,6.26,7.125,8.5875,,7.838218894866668,Ametista,0
2024,RA-1569,17,Feminino,2024,4B,5.0,2.1666666666666665,7.111111111333334,6.666,6.26,6.875,6.9175,,5.7191555556,Quartzo,-2
2024,RA-1570,16,Feminino,2024,4B,5.0,8.333333333333334,7.542087542,9.585,7.51,7.75,8.6725,,7.894084175066667,Ametista,-1
2024,RA-1571,16,Masculino,2024,4B,5.0,5.666666666666667,9.111111111333335,8.334,5.005,7.5,8.545,,7.2484555556,Ametista,-1
2024,RA-1572,15,Feminino,2024,4C,5.0,7.5,9.841269841333334,9.168,7.51,7.65625,8.393333333,,8.080345634866667,Topázio,-1
2024,RA-1150,17,Masculino,2023,4C,5.0,6.833333333333333,6.481481481666667,8.334,7.51,7.65625,7.946666667,,7.1023212964,Ametista,-2
2024,RA-1573,16,Masculino,2024,4C,5.0,5.0,6.120448179333334,9.168,6.26,7.65625,8.556666667,,6.743847969266667,Agata,-1
2024,RA-1574,16,Feminino,2024,4C,5.0,7.333333333333333,8.399470899666667,8.751,7.51,7.8125,8.616666667,,7.777244180000001,Ametista,-1
2024,RA-1151,13,Feminino,2023,4C,10.0,9.0,9.722222222333334,7.5,5.635,8.125,9.393333333,,8.749111111066668,Topázio,1
2024,RA-1575,16,Feminino,2024,4C,5.0,5.333333333333333,8.624338624,9.168,6.885,7.65625,8.28,,7.318459391466667,Ametista,-1
2024,RA-1081,15,Feminino,2023,4C,10.0,8.833333333333334,9.523809523666666,6.667,5.005,9.166666667,8.95,,8.5452952381,Topázio,0
2024,RA-342,16,Feminino,2021,4C,5.0,4.5,7.728174603333334,8.751,6.26,7.65625,7.723333333,,6.757026587266667,Agata,-1
2024,RA-1576,16,Feminino,2024,4C,5.0,6.666666666666667,9.523809523666666,8.334,5.635,6.40625,8.44,,7.4636202380666665,Ametista,-1
2024,RA-187,14,Feminino,2021,4C,10.0,7.833333333333333,9.537037037,8.751,5.635,8.4375,9.06,,8.568424074066666,Topázio,0
2024,RA-359,14,Feminino,2021,4C,10.0,5.5,7.162698412666667,9.168,6.26,7.5,8.333333333,,7.492006349133335,Ametista,1
2024,RA-1577,16,Masculino,2024,4C,5.0,4.333333333333333,4.993386243333333,10.002,7.51,7.34375,7.273333333,,6.305585581933334,Agata,-1
2024,RA-236,14,Feminino,2022,4F,10.0,4.5,7.890668700666666,9.168,6.26,6.875,6.362,,6.980833740133334,Agata,0
2024,RA-249,16,Masculino,2021,4F,5.0,5.0,6.645021645,7.083,5.0,6.75,7.064,,6.125104328999999,Agata,-2
2024,RA-239,17,Feminino,2021,4F,2.5,6.666666666666667,6.361737677333333,8.751,5.635,7.875,8.502,,6.782180868800001,Agata,-3
2024,RA-382,16,Masculino,2021,4F,5.0,3.0,6.324561403666666,9.168,5.63,6.75,6.43,,5.805712280733333,Quartzo,-1
2024,RA-383,13,Masculino,2021,4F,10.0,5.833333333333333,8.600288600333334,9.168,7.51,7.875,8.47,,8.036024386733335,Topázio,1
2024,RA-1155,15,Feminino,2023,4F,5.0,4.666666666666667,8.888888889,8.334,5.005,8.0,8.87,,7.119011111133333,Ametista,-1
2024,RA-384,14,Feminino,2021,4F,10.0,7.5,8.607503607333333,7.5,7.51,7.625,7.936,,8.072200721466668,Topázio,0
2024,RA-1156,13,Feminino,2023,4F,10.0,2.0,7.821067821,7.5,7.51,7.125,7.5,,6.6777135642,Agata,1
2024,RA-1578,13,Feminino,2024,4F,10.0,7.333333333333333,6.761695906666667,8.334,7.51,7.5,8.636,,7.880605848,Ametista,1
2024,RA-388,16,Feminino,2021,4F,5.0,4.333333333333333,6.349206349,7.5,7.51,6.75,5.764,,5.965307936466667,Quartzo,-1
2024,RA-260,15,Feminino,2021,4F,10.0,7.0,9.674603174666666,8.751,7.51,7.875,8.502,,8.448920634933334,Topázio,0
2024,RA-395,13,Feminino,2021,4F,10.0,4.333333333333333,6.921693121666666,8.751,6.26,7.25,8.464,,7.169905291000001,Ametista,1
2024,RA-262,17,Masculino,2021,4F,5.0,4.166666666666667,4.854560643666667,7.917,7.51,7.0,6.296,,5.806145462066667,Quartzo,-2
2024,RA-1579,16,Feminino,2022,4F,5.0,7.166666666666667,9.090261886999999,8.751,5.635,8.5,9.272,,7.894385710733333,Ametista,-2
2024,RA-1580,16,Masculino,2024,4F,5.0,6.166666666666667,9.049953314666666,8.751,7.51,7.875,9.168,,7.790523996266667,Ametista,-1
2024,RA-377,14,Feminino,2021,4F,10.0,5.166666666666667,7.698412698333333,9.168,7.51,7.125,7.634,,7.480115873000001,Ametista,0
2024,RA-250,14,Feminino,2022,4H,10.0,9.166666666666666,9.629629629666667,9.168,6.88,8.958333333,8.95,,9.049892592566668,Topázio,0
2024,RA-1581,16,Masculino,2024,4H,5.0,6.333333333333333,7.834844760666667,8.334,6.26,7.083333333,7.386666667,,6.9787022855,Agata,-1
2024,RA-1582,15,Masculino,2024,4H,5.0,4.5,8.069444444333334,8.334,6.255,6.666666667,6.666666667,,6.472788888966667,Agata,-1
2024,RA-1583,15,Feminino,2024,4H,5.0,8.166666666666666,7.753623188333333,7.917,6.26,9.166666667,9.006666667,,7.8197579711000005,Ametista,-1
2024,RA-450,15,Masculino,2021,4L,5.0,7.5,8.954191033333332,8.751,5.63,7.8125,7.58,,7.526188206666666,Ametista,-1
2024,RA-426,15,Feminino,2022,4L,5.0,4.833333333333333,7.9050567596666665,7.917,4.38,7.65625,8.0,,6.6430030186,Agata,-1
2024,RA-1584,15,Feminino,2024,4L,5.0,5.5,9.153439153333332,8.334,7.51,7.8125,8.1675,,7.429837830666667,Ametista,-1
2024,RA-313,15,Feminino,2022,4L,5.0,4.833333333333333,9.666666666666666,8.751,5.63,7.8125,8.1675,,7.2528500000000005,Ametista,-1
2024,RA-467,15,Feminino,2022,4L,10.0,6.833333333333333,9.140350877333333,7.917,5.01,7.34375,7.54,,7.7298118421333335,Ametista,0
2024,RA-1585,15,Feminino,2024,4L,5.0,4.0,6.775210084333334,10.002,7.51,7.65625,7.7925,,6.730367016866668,Agata,-1
2024,RA-432,16,Feminino,2021,4L,5.0,5.5,10.0,7.501,6.26,7.34375,7.2875,,7.167975,Ametista,-1
2024,RA-1586,15,Feminino,2024,4L,5.0,5.666666666666667,6.128654970666666,10.002,5.01,6.875,7.54,,6.555764327466668,Agata,-1
2024,RA-470,15,Feminino,2021,4L,10.0,3.3333333333333335,8.011695906666667,9.585,7.51,7.03125,6.4975,,6.981130848,Agata,0
2024,RA-417,14,Feminino,2022,4L,10.0,8.833333333333334,8.401559454333333,8.334,7.51,8.4375,8.2925,,8.533628557533333,Topázio,0
2024,RA-407,15,Masculino,2022,4L,10.0,3.6666666666666665,7.614522417333333,8.334,6.26,7.96875,7.875,,7.0875128168,Ametista,0
2024,RA-1587,16,Feminino,2024,4L,5.0,3.75,10.0,9.168,7.51,7.8125,8.2075,,7.34055,Ametista,-2
2024,RA-1588,14,Feminino,2024,4L,10.0,4.0,8.640618640666666,7.917,7.51,7.5,7.415,,7.303823728133333,Ametista,0
2024,RA-424,14,Feminino,2022,4L,10.0,3.3333333333333335,9.616228070333333,8.334,7.51,7.34375,7.1625,,7.341187280733334,Ametista,0
2024,RA-1193,15,Feminino,2023,4L,5.0,4.0,7.763157895,8.751,5.635,7.8125,7.79,,6.6304815790000005,Agata,-1
2024,RA-411,14,Feminino,2021,4M,10.0,4.833333333333333,9.148148147999999,7.083,5.635,7.291666667,7.4125,,7.279762962966667,Ametista,0
2024,RA-412,14,Feminino,2021,4M,10.0,7.333333333333333,8.456140351,8.334,6.26,8.020833333,8.125,,8.044378070166667,Topázio,0
2024,RA-428,14,Masculino,2022,4M,10.0,5.0,8.898245614,9.168,5.635,7.5,7.625,,7.534949122800001,Ametista,0
2024,RA-315,15,Feminino,2022,4M,5.0,6.833333333333333,5.918518518666667,0.0,7.51,7.5,7.6275,,6.0768703704,Agata,-1
2024,RA-442,13,Feminino,2022,4M,10.0,5.0,5.9151960783333335,8.334,5.635,7.5,7.8775,,6.905439215666667,Agata,1
2024,RA-301,15,Feminino,2021,4M,10.0,9.0,7.4947368423333325,9.168,7.51,8.020833333,8.21,,8.410830701766667,Topázio,0
2024,RA-1163,15,Masculino,2023,4M,10.0,7.833333333333333,9.824561403666666,8.334,7.51,8.125,8.755,,8.6794789474,Topázio,0
2024,RA-402,14,Feminino,2021,4M,10.0,4.166666666666667,3.074074074,7.5,6.26,6.354166667,6.1175,,5.683064814833333,Quartzo,0
2024,RA-1589,15,Feminino,2024,4M,5.0,2.5,6.259259259333334,0.0,7.51,7.5,7.54,,5.260851851866667,Quartzo,-1
2024,RA-1162,14,Feminino,2023,4M,10.0,5.666666666666667,9.135672514666666,7.917,6.26,6.875,7.0375,,7.473167836266667,Ametista,0
2024,RA-471,14,Feminino,2021,4M,10.0,5.5,7.027568922333333,0.0,7.51,7.708333333,8.0425,,6.635847117766667,Agata,0
2024,RA-416,14,Masculino,2021,4M,10.0,8.0,8.972709551666666,8.751,7.51,8.541666667,9.13,,8.700808577033333,Topázio,1
2024,RA-303,16,Masculino,2021,4M,5.0,5.666666666666667,3.9520467836666664,8.751,7.51,6.875,7.535,,6.2443426900666665,Agata,-2
2024,RA-418,12,Feminino,2021,4M,10.0,9.333333333333334,10.0,8.751,7.51,8.229166667,9.0475,,9.125183333366667,Topázio,1
2024,RA-419,14,Feminino,2021,4M,10.0,8.166666666666666,9.382456140666667,7.083,6.26,8.020833333,8.5475,,8.355707894766669,Topázio,1
2024,RA-420,13,Feminino,2021,4M,10.0,4.0,9.557894737,8.334,6.26,7.8125,7.96,,7.544228947400001,Ametista,1
2024,RA-1166,16,Feminino,2023,4M,5.0,6.333333333333333,8.498245614,8.334,6.26,8.020833333,8.625,,7.452799122766667,Ametista,-1
2024,RA-425,14,Masculino,2022,4M,10.0,9.0,10.0,10.002,6.26,8.229166667,8.8375,,9.016616666700001,Topázio,0
2024,RA-1590,15,Feminino,2024,4N,5.0,8.666666666666666,8.267770876333332,7.917,7.51,10.0,8.806,,8.1907875086,Topázio,-1
2024,RA-1591,16,Feminino,2024,4N,5.0,3.5,6.430976431,7.083,7.51,8.125,7.064,,6.1707952862,Agata,-2
2024,RA-273,16,Feminino,2021,4N,5.0,4.5,7.323153899,9.168,6.26,8.125,6.896,,6.5991307798,Agata,-1
2024,RA-1592,15,Feminino,2024,4N,5.0,5.5,6.854727398333334,7.917,7.51,8.125,7.432,,6.812545479666667,Agata,-1
2024,RA-457,14,Feminino,2022,4N,10.0,8.666666666666666,8.743961352333335,8.334,7.51,9.6875,7.77,,8.5892756038,Topázio,1
2024,RA-305,16,Masculino,2021,4N,5.0,4.833333333333333,7.898550724666666,8.334,6.26,7.8125,7.03,,6.693026811600001,Agata,-1
2024,RA-421,13,Masculino,2021,4N,10.0,6.666666666666667,9.540744978333334,8.751,7.51,9.0625,8.572,,8.488232329,Topázio,1
2024,RA-1169,15,Feminino,2023,4N,5.0,6.833333333333333,8.444444444333334,6.25,5.635,7.8125,6.8,,6.885305555533334,Agata,-1
2024,RA-1593,15,Masculino,2024,4N,5.0,6.5,4.868875086666667,6.249,6.26,9.0625,8.538,,6.638525017333334,Agata,-1
2024,RA-1594,16,Masculino,2024,4N,5.0,3.0,6.112836439,9.585,6.26,6.25,5.996,,5.731267287800001,Quartzo,-2
2024,RA-283,16,Masculino,2021,4N,5.0,8.0,9.761904762,8.751,6.885,7.8125,7.736,,7.9444309524,Ametista,-2
2024,RA-459,14,Masculino,2021,4N,10.0,4.666666666666667,8.454106280333333,7.917,5.635,7.8125,7.366,,7.233804589400001,Ametista,0
2024,RA-454,17,Masculino,2021,4R,5.0,3.6666666666666665,6.633138401666667,9.585,6.255,5.416666667,5.833333333,,5.8522943469666675,Quartzo,-2
2024,RA-1595,14,Masculino,2024,4R,10.0,2.3333333333333335,7.949735449666666,8.334,6.26,7.395833333,7.021666667,,6.6599304233000005,Agata,0
2024,RA-1596,17,Feminino,2024,4R,5.0,3.3333333333333335,10.0,8.751,7.51,8.229166667,8.226666667,,7.261016666766667,Ametista,-2
2024,RA-170,16,Feminino,2021,4R,5.0,8.0,8.5,9.168,5.635,7.604166667,8.028333333,,7.646383333300001,Ametista,-1
2024,RA-1597,16,Feminino,2024,4R,5.0,2.8333333333333335,8.412698412666666,7.5,7.51,8.125,8.28,,6.7187063492,Agata,-1
2024,RA-1171,15,Masculino,2023,4R,5.0,7.5,7.230158729999999,8.334,7.51,8.645833333,8.643333333,,7.6236817459,Ametista,-1
2024,RA-116,18,Feminino,2021,5A,5.0,4.5,7.535353535666666,8.334,5.635,6.875,6.73,,6.337470707133334,Agata,-2
2024,RA-217,17,Feminino,2021,5A,5.0,7.833333333333333,8.917748917666666,8.334,6.26,7.125,6.994,,7.4209164502,Ametista,-1
2024,RA-103,15,Feminino,2021,5A,10.0,9.166666666666666,9.603174603333335,8.334,6.26,7.875,8.872,,8.775268254,Topázio,0
2024,RA-178,16,Feminino,2021,5A,10.0,4.166666666666667,8.739177489333334,9.585,6.26,7.625,6.53,,7.234168831200001,Ametista,0
2024,RA-1172,17,Feminino,2023,5A,5.0,3.3333333333333335,6.0634920633333325,7.5,6.26,7.25,6.196,,5.719565079333334,Quartzo,-1
2024,RA-180,14,Masculino,2021,5A,10.0,8.5,9.431818181666666,9.168,7.51,8.125,8.674,,8.801463636333335,Topázio,2
2024,RA-181,15,Feminino,2021,5A,10.0,4.333333333333333,8.737373737333334,7.5,6.26,7.625,8.436,,7.439841414133334,Ametista,0
2024,RA-121,17,Feminino,2021,5A,5.0,8.833333333333334,8.152958153,8.751,6.26,7.25,6.764,,7.476158297266668,Ametista,-2
2024,RA-211,15,Masculino,2021,5A,10.0,7.0,9.379509379666667,9.585,7.51,7.25,7.866,,8.283601875933334,Topázio,0
2024,RA-1198,17,Feminino,2023,5A,5.0,3.5,9.458874459,8.751,7.51,7.375,7.332,,6.9217748918,Agata,-1
2024,RA-110,16,Masculino,2021,5A,10.0,8.5,9.696969697,9.168,6.255,7.5,8.504,,8.6324939394,Topázio,0
2024,RA-189,15,Masculino,2021,5A,10.0,8.166666666666666,10.0,10.002,6.255,6.875,8.2,,8.586533333333334,Topázio,0
2024,RA-127,16,Feminino,2022,5A,10.0,7.833333333333333,9.488636363666666,8.751,7.51,7.625,8.538,,8.5605939394,Topázio,0
2024,RA-115,17,Feminino,2021,5A,5.0,4.166666666666667,4.164756812,7.917,6.26,6.75,5.726,,5.404184695733334,Quartzo,-2
2024,RA-215,15,Feminino,2021,5B,10.0,5.666666666666667,6.455627705333334,7.084,6.26,8.0,7.432,,7.045258874400002,Ametista,0
2024,RA-1598,15,Feminino,2024,5B,10.0,7.5,8.857142857,9.585,7.51,8.375,8.236,,8.4656285714,Topázio,0
2024,RA-1174,16,Feminino,2023,5B,10.0,5.0,8.349567099333333,8.751,6.26,7.5,7.266,,7.374213419866667,Ametista,0
2024,RA-192,17,Masculino,2021,5B,5.0,7.166666666666667,6.363636363666667,8.334,7.51,7.125,6.9,,6.882960606066668,Agata,-2
2024,RA-220,15,Feminino,2022,5B,10.0,6.833333333333333,8.198051948,8.751,6.26,7.25,7.332,,7.6987770562666675,Ametista,0
2024,RA-186,15,Feminino,2021,5B,10.0,7.166666666666667,9.640151515,7.917,6.26,8.125,8.672,,8.325963636333334,Topázio,1
2024,RA-1181,15,Feminino,2023,5B,10.0,3.8333333333333335,5.036075036,9.168,6.26,7.125,5.862,,6.2015816738666665,Agata,0
2024,RA-1599,17,Feminino,2024,5B,5.0,6.5,9.666666666666666,8.334,7.51,7.75,7.566,,7.6059333333333345,Ametista,-2
2024,RA-111,15,Feminino,2021,5B,10.0,8.333333333333334,9.488636363666666,9.168,6.26,8.125,8.74,,8.667693939400001,Topázio,0
2024,RA-1600,17,Feminino,2024,5B,5.0,5.666666666666667,8.425925926,8.751,6.26,7.25,6.03,,6.750618518533334,Agata,-2
2024,RA-1601,17,Feminino,2024,5C,5.0,6.5,7.0,8.751,7.51,7.5,8.335,,7.2431,Ametista,-1
2024,RA-176,15,Feminino,2021,5C,10.0,8.833333333333334,9.545454545333333,9.585,6.26,8.59375,8.545,,8.828632575733334,Topázio,1
2024,RA-1602,15,Feminino,2024,5C,10.0,7.166666666666667,8.782407407333332,7.917,7.51,7.34375,7.875,,8.041889814800001,Topázio,0
2024,RA-1603,16,Feminino,2024,5C,5.0,8.333333333333334,9.259259258999998,7.5,7.51,7.5,7.835,,7.836518518466668,Ametista,-1
2024,RA-1604,16,Masculino,2024,5C,5.0,8.5,7.777777778,9.168,7.51,8.125,8.88,,8.0118555556,Topázio,-1
2024,RA-193,14,Masculino,2021,5C,10.0,7.0,9.848484848333333,8.751,6.26,8.4375,8.7525,,8.465046969666668,Topázio,1
2024,RA-195,15,Feminino,2021,5C,10.0,7.833333333333333,9.682539682666667,7.5,6.26,7.96875,8.965,,8.4690496032,Topázio,1
2024,RA-196,14,Masculino,2021,5C,10.0,8.0,9.689754689666666,8.751,7.51,8.75,8.9225,,8.823550937933334,Topázio,1
2024,RA-197,14,Feminino,2021,5C,10.0,8.333333333333334,9.848484848333333,7.5,6.26,7.96875,8.795,,8.568238636333334,Topázio,0
2024,RA-229,14,Masculino,2022,5C,10.0,8.833333333333334,9.841269841333334,9.585,5.635,8.28125,8.8375,,8.852545634933334,Topázio,1
2024,RA-202,16,Feminino,2021,5C,5.0,7.5,7.880952381,8.334,6.26,7.65625,7.75,,7.3512154762,Ametista,-1
2024,RA-1176,14,Masculino,2023,5C,10.0,9.166666666666666,9.682539682666667,8.751,6.26,8.59375,8.9225,,8.914816269866666,Topázio,1
2024,RA-1177,15,Feminino,2023,5C,10.0,7.333333333333333,9.824561403666666,8.751,6.26,7.65625,8.125,,8.3233039474,Topázio,0
2024,RA-146,17,Feminino,2022,5D,5.0,9.333333333333334,9.514316093333333,8.751,5.635,7.65625,8.304,,8.134554885333333,Topázio,-2
2024,RA-1199,18,Masculino,2023,5D,5.0,9.0,8.571428571333334,7.5,5.005,6.5625,8.466,,7.614235714266666,Ametista,-2
2024,RA-1178,17,Masculino,2023,5D,5.0,8.333333333333334,9.682539682666667,8.751,6.26,7.5,8.696,,8.0934746032,Topázio,-1
2024,RA-149,17,Feminino,2022,5D,5.0,3.8333333333333335,4.104378593666667,9.585,6.26,7.34375,6.626,,5.7316173854,Quartzo,-2
2024,RA-1605,16,Masculino,2024,5D,5.0,2.5,5.0694444443333335,0.0,7.51,7.5,7.028,,4.920488888866667,Quartzo,-1
2024,RA-107,16,Feminino,2021,5D,5.0,4.666666666666667,7.9949874686666655,7.5,7.51,7.5,6.964,,6.676130827066667,Agata,-1
2024,RA-184,14,Masculino,2021,5D,10.0,8.166666666666666,8.696741854666667,8.751,6.26,7.96875,9.004,,8.471456704266666,Topázio,1
2024,RA-1606,17,Feminino,2024,5D,5.0,2.5,5.148148148,8.334,7.51,7.8125,7.132,,5.8216796296,Quartzo,-2
2024,RA-1607,16,Masculino,2024,5D,5.0,0.0,6.222222222333333,5.833,5.635,6.5625,6.762,,4.899894444466667,Quartzo,-1
2024,RA-1608,15,Masculino,2024,5D,10.0,5.0,7.199074074333335,8.751,7.51,6.40625,6.83,,7.072539814866667,Ametista,0
2024,RA-1173,15,Masculino,2023,5D,10.0,5.833333333333333,9.665831245,9.168,7.51,8.125,8.2,,8.220132915666667,Topázio,0
2024,RA-237,16,Feminino,2022,5F,5.0,7.666666666666667,9.689754689666666,8.751,6.26,7.916666667,8.336666667,,7.931384271366667,Ametista,-1
2024,RA-147,16,Feminino,2022,5F,5.0,6.166666666666667,9.277056277,8.334,7.51,7.5,7.386666667,,7.400477922133334,Ametista,-1
2024,RA-131,17,Feminino,2021,5F,5.0,5.0,9.444444444666667,8.751,7.51,7.708333333,7.386666667,,7.263155555633333,Ametista,-2
2024,RA-1609,17,Feminino,2024,5F,5.0,6.0,9.666666666666666,8.334,7.51,7.708333333,7.943333333,,7.577233333233334,Ametista,-2
2024,RA-137,18,Feminino,2021,5F,5.0,6.833333333333333,7.582972583,9.585,5.005,4.791666667,6.276666667,,6.576761183366667,Agata,-2
2024,RA-1184,17,Masculino,2023,5F,5.0,7.666666666666667,8.658008657666668,6.666,7.51,7.291666667,7.5,,7.411701731566668,Ametista,-1
2024,RA-138,17,Masculino,2021,5F,5.0,5.833333333333333,8.751803751666666,9.585,7.51,7.708333333,7.443333333,,7.3860274169,Ametista,-2
2024,RA-1610,17,Masculino,2024,5F,5.0,5.166666666666667,7.753697970666667,9.168,7.51,7.291666667,6.106666667,,6.7023729275666675,Agata,-2
2024,RA-1611,17,Masculino,2024,5F,5.0,4.5,8.361426442,7.083,7.51,7.5,5.886666667,,6.4589186218000005,Agata,-2
2024,RA-1612,18,Masculino,2024,5F,5.0,6.166666666666667,8.523809523666666,6.666,7.51,7.708333333,6.94,,7.014528571366666,Ametista,-2
2024,RA-1188,16,Feminino,2023,5G,5.0,7.0,10.0,9.168,7.51,8.125,7.106666667,,7.801633333400001,Ametista,-1
2024,RA-1613,17,Feminino,2024,5G,5.0,3.0,7.1428571430000005,8.334,7.51,7.291666667,6.216666667,,6.085471428700001,Agata,-2
2024,RA-244,14,Feminino,2021,5G,10.0,9.5,10.0,7.5,6.26,8.125,8.17,,8.7225,Topázio,1
2024,RA-267,17,Feminino,2021,5G,5.0,2.0,8.285533910333333,10.002,6.26,4.583333333,6.273333333,,5.8963067819666675,Quartzo,-2
2024,RA-1189,16,Feminino,2023,5G,5.0,7.666666666666667,8.672360248333332,9.585,7.51,7.5,7.106666667,,7.6486387164,Ametista,-1
2024,RA-113,16,Feminino,2021,5G,5.0,6.666666666666667,7.063851181666667,8.751,7.51,7.5,7.106666667,,7.043536903066667,Ametista,-1
2024,RA-152,17,Feminino,2022,5L,5.0,5.166666666666667,7.337719298333333,7.5,5.63,7.8125,7.443333333,,6.5837938596,Agata,-2
2024,RA-318,16,Feminino,2021,5L,5.0,4.666666666666667,9.129629629666667,7.917,7.51,7.34375,7.443333333,,7.025000925866668,Ametista,-1
2024,RA-274,13,Feminino,2021,5L,10.0,9.333333333333334,9.648148147999999,8.334,5.635,8.125,8.226666667,,8.651029629666667,Topázio,2
2024,RA-319,15,Masculino,2022,5L,10.0,5.833333333333333,9.024122807,9.585,7.51,7.34375,7.666666667,,7.948699561466667,Ametista,0
2024,RA-160,17,Feminino,2021,5L,5.0,5.666666666666667,7.416666666666667,8.334,6.26,7.34375,7.723333333,,6.855108333266668,Agata,-1
2024,RA-161,15,Feminino,2021,5L,10.0,4.0,7.965686274666666,8.751,6.26,7.96875,7.836666667,,7.258445588333334,Ametista,0
2024,RA-1614,16,Masculino,2024,5L,5.0,6.5,6.574494949666668,7.5,7.51,7.5,7.11,,6.787898989933334,Agata,-1
2024,RA-164,17,Masculino,2021,5L,5.0,5.666666666666667,8.084795321666666,9.585,6.26,6.25,6.886666667,,6.837125731066667,Agata,-2
2024,RA-165,16,Feminino,2021,5L,10.0,8.5,9.431042884999998,7.5,7.51,7.96875,7.893333333,,8.4627502436,Topázio,0
2024,RA-1615,15,Feminino,2024,5M,10.0,8.333333333333334,9.833333333333334,7.917,7.51,7.5,7.4575,,8.417533333333333,Topázio,0
2024,RA-1616,17,Feminino,2024,5M,5.0,6.166666666666667,8.436274509666667,8.334,7.51,7.1875,7.12,,7.147738235266668,Ametista,-1
2024,RA-271,17,Feminino,2022,5M,5.0,7.333333333333333,8.958333333333334,9.168,6.26,7.5,6.7475,,7.400633333333334,Ametista,-1
2024,RA-316,15,Feminino,2022,5M,10.0,8.0,10.0,9.168,7.51,7.65625,8.3775,,8.708925,Topázio,0
2024,RA-286,16,Feminino,2022,5M,5.0,3.1666666666666665,4.031862745000001,6.666,6.26,7.34375,5.7825,,5.123180882333333,Quartzo,-1
2024,RA-320,15,Feminino,2022,5M,10.0,6.666666666666667,10.0,9.168,7.51,7.65625,8.3775,,8.442258333333335,Topázio,0
2024,RA-1207,16,Feminino,2023,5M,5.0,5.333333333333333,6.581140350999999,8.334,7.51,7.34375,6.5375,,6.509169736866667,Agata,-1
2024,RA-1617,16,Feminino,2024,5M,5.0,3.25,5.571428571333333,0.0,7.51,6.875,6.1175,,4.926285714266666,Quartzo,-1
2024,RA-158,15,Feminino,2021,5M,10.0,4.0,7.796296296333334,8.334,6.26,6.875,6.745,,6.855159259266667,Agata,0
2024,RA-306,16,Feminino,2021,5M,5.0,2.8333333333333335,7.699561403666666,7.917,7.51,7.34375,6.4125,,6.1661539474,Agata,-1
2024,RA-1618,17,Masculino,2024,5M,5.0,6.333333333333333,7.908496732000001,8.334,7.51,7.5,6.83,,7.0487660130666665,Ametista,-1
